,market_cap,symbol,full_name
423,7033656936.0,CACC,Credit Acceptance Corporation Common Stock
424,7027738441.0,AMC,AMC Entertainment Holdings Inc. Class A Common Stock
425,7020913919.0,NTNX,Nutanix Inc. Class A Common Stock
426,6904822493.0,DOCS,Doximity Inc. Class A Common Stock
427,6902626378.0,DV,DoubleVerify Holdings Inc. Common Stock
428,6830919720.0,FR,First Industrial Realty Trust Inc. Common Stock
429,6820958707.0,G,Genpact Limited Common Stock
430,6817504300.0,IGT,International Game Technology Ordinary Shares
431,6809354398.0,RMBS,Rambus Inc. Common Stock
432,6808306841.0,BYD,Boyd Gaming Corporation Common Stock
433,6765328502.0,BRX,Brixmor Property Group Inc. Common Stock
434,6753799107.0,HLI,Houlihan Lokey Inc. Class A Common Stock
435,6740818700.0,CYBR,CyberArk Software Ltd. Ordinary Shares
436,6708616001.0,GWRE,Guidewire Software Inc. Common Stock
437,6683194759.0,GME,GameStop Corporation Common Stock
438,6666210060.0,CROX,Crocs Inc. Common Stock
439,6634370841.0,MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares
440,6583983383.0,MUSA,Murphy USA Inc. Common Stock
441,6577939930.0,WH,Wyndham Hotels & Resorts Inc. Common Stock 
442,6552889309.0,MSA,MSA Safety Incorporated Common Stock
443,6540612074.0,NXST,Nexstar Media Group Inc. Common Stock
444,6527204709.0,STAG,Stag Industrial Inc. Common Stock
445,6524314372.0,DINO,HF Sinclair Corporation Common Stock
446,6518183999.0,RBC,RBC Bearings Incorporated Common Stock
447,6504578855.0,MASI,Masimo Corporation Common Stock
448,6497719484.0,STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.
449,6463889249.0,EXEL,Exelixis Inc. Common Stock
450,6433037727.0,GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares
451,6429209772.0,ST,Sensata Technologies Holding plc Ordinary Shares
452,6408545941.0,MTDR,Matador Resources Company Common Stock
453,6396726257.0,SPSC,SPS Commerce Inc. Common Stock
454,6392689600.0,CLVT,Clarivate Plc Ordinary Shares
455,6365803941.0,APPF,AppFolio Inc. Class A Common Stock
456,6354619954.0,PR,Permian Resources Corporation Class A Common Stock
457,6347166108.0,VVV,Valvoline Inc. Common Stock
458,6323191893.0,UFPI,UFP Industries Inc. Common Stock
459,6309976977.0,ACLS,Axcelis Technologies Inc. Common Stock
460,6278225588.0,RETA,Reata Pharmaceuticals Inc. Class A Common Stock
461,6245348328.0,ELF,e.l.f. Beauty Inc. Common Stock
462,6219897332.0,ESTC,Elastic N.V. Ordinary Shares
463,6216152079.0,CIEN,Ciena Corporation Common Stock
464,6216065243.0,FIX,Comfort Systems USA Inc. Common Stock
465,6202908270.0,AA,Alcoa Corporation Common Stock 
466,6197313931.0,DUOL,Duolingo Inc. Class A Common Stock
467,6179055121.0,IPGP,IPG Photonics Corporation Common Stock
468,6158513673.0,COKE,Coca-Cola Consolidated Inc. Common Stock
469,6156990783.0,NXT,Nextracker Inc. Class A Common Stock
470,6153704960.0,AGNC,AGNC Investment Corp. Common Stock
471,6142400446.0,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares
472,6133686670.0,WTS,Watts Water Technologies Inc. Class A Common Stock
473,6114347439.0,GMED,Globus Medical Inc. Class A Common Stock
474,6068905989.0,ATKR,Atkore Inc. Common Stock
475,6015029143.0,FCN,FTI Consulting Inc. Common Stock
476,6012915000.0,MPW,Medical Properties Trust Inc. common stock
477,6009877676.0,LNTH,Lantheus Holdings Inc. Common Stock
478,5992595919.0,TNET,TriNet Group Inc. Common Stock
479,5977400203.0,FIVN,Five9 Inc. Common Stock
480,5977293580.0,ALTR,Altair Engineering Inc. Class A Common Stock
481,5963130488.0,PBF,PBF Energy Inc. Class A Common Stock
482,5950000830.0,LEVI,Levi Strauss & Co Class A Common Stock
483,5940261742.0,CIVI,Civitas Resources Inc. Common Stock
484,5905680267.0,ELAN,Elanco Animal Health Incorporated Common Stock
485,5887395297.0,QS,QuantumScape Corporation Class A Common Stock
486,5876164242.0,NFE,New Fortress Energy Inc. Class A Common Stock
487,5875986945.0,PLNT,Planet Fitness Inc. Common Stock
488,5861272625.0,ADT,ADT Inc. Common Stock
489,5796247462.0,REYN,Reynolds Consumer Products Inc. Common Stock
490,5767871779.0,SMAR,Smartsheet Inc. Class A Common Stock
491,5759778006.0,WAL,Western Alliance Bancorporation Common Stock (DE)
492,5737677742.0,YPF,YPF Sociedad Anonima Common Stock
493,5694253585.0,SRC,Spirit Realty Capital Inc. Common Stock
494,5694224088.0,VAL,Valaris Limited Common Shares
495,5684187535.0,AM,Antero Midstream Corporation Common Stock
496,5678823872.0,NVST,Envista Holdings Corporation Common Stock
497,5676785362.0,IQ,iQIYI Inc. American Depositary Shares
498,5674105347.0,UNVR,Univar Solutions Inc. Common Stock
499,5660142611.0,FSK,FS KKR Capital Corp. Common Stock
500,5657269548.0,OGN,Organon & Co. Common Stock 
501,5631959311.0,MSTR,MicroStrategy Incorporated Common Stock Class A
502,5614523294.0,HCP,HashiCorp Inc. Class A Common Stock
503,5600635756.0,WK,Workiva Inc. Class A Common Stock
504,5585018215.0,MSM,MSC Industrial Direct Company Inc. Common Stock
505,5566687058.0,SNDR,Schneider National Inc. Common Stock
506,5566063588.0,BFAM,Bright Horizons Family Solutions Inc. Common Stock
507,5562714117.0,AQN,Algonquin Power & Utilities Corp. Common Shares
508,5560647120.0,GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock
509,5542418922.0,FOUR,Shift4 Payments Inc. Class A Common Stock
510,5537663563.0,HQY,HealthEquity Inc. Common Stock
511,5524444386.0,BBIO,BridgeBio Pharma Inc. Common Stock
512,5472952266.0,TENB,Tenable Holdings Inc. Common Stock
513,5468630155.0,OMF,OneMain Holdings Inc. Common Stock
514,5461563918.0,POWI,Power Integrations Inc. Common Stock
515,5459736675.0,ALIT,Alight Inc. Class A Common Stock
516,5454629435.0,CC,Chemours Company (The) Common Stock
517,5418548026.0,POST,Post Holdings Inc. Common Stock
518,5388495584.0,UPST,Upstart Holdings Inc. Common stock
519,5388396963.0,HUN,Huntsman Corporation Common Stock
520,5385597095.0,ABCM,Abcam plc American Depositary Shares
521,5366336776.0,BECN,Beacon Roofing Supply Inc. Common Stock
522,5357689616.0,ALSN,Allison Transmission Holdings Inc. Common Stock
523,5346817863.0,CR,Crane Company Common Stock
524,5335051319.0,ESNT,Essent Group Ltd. Common Shares
525,5327470128.0,INFA,Informatica Inc. Class A Common Stock
526,5320878665.0,ASND,Ascendis Pharma A/S American Depositary Shares
527,5297287508.0,TMHC,Taylor Morrison Home Corporation Common Stock
528,5283059036.0,SHC,Sotera Health Company Common Stock
529,5264529754.0,ZWS,Zurn Elkay Water Solutions Corporation Common Stock
530,5249879092.0,SIM,Grupo Simec S.A.B. de C.V. American Depositary Shares
531,5246991811.0,AIRC,Apartment Income REIT Corp. Common Stock
532,5244161445.0,NTRA,Natera Inc. Common Stock
533,5229489372.0,ENSG,The Ensign Group Inc. Common Stock
534,5198921357.0,NEWR,New Relic Inc. Common Stock
535,5184195220.0,DNB,Dun & Bradstreet Holdings Inc. Common Stock
536,5179954374.0,PSN,Parsons Corporation Common Stock
537,5146590596.0,EVR,Evercore Inc. Class A Common Stock
538,5142476421.0,JOBY,Joby Aviation Inc. Common Stock
539,5139057216.0,DTM,DT Midstream Inc. Common Stock 
540,5129932418.0,FRSH,Freshworks Inc. Class A Common Stock
541,5116157380.0,MMS,Maximus Inc. Common Stock
542,5114569485.0,HGV,Hilton Grand Vacations Inc. Common Stock 
543,5108932711.0,BIPC,Brookfield Infrastructure Corporation 
544,5106489051.0,AFRM,Affirm Holdings Inc. Class A Common Stock
545,5088849081.0,KNTK,Kinetik Holdings Inc. Class A Common Stock
546,5088618665.0,DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock
547,5076834091.0,ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066
548,5071126726.0,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New)
549,5063225278.0,ASAN,Asana Inc. Class A Common Stock
550,5054401230.0,ESI,Element Solutions Inc. Common Stock
551,5047225649.0,NEP,NextEra Energy Partners LP Common Units representing limited partner interests
552,5039365800.0,WIX,Wix.com Ltd. Ordinary Shares
553,5030166900.0,RRR,Red Rock Resorts Inc. Class A Common Stock
554,5013031938.0,QLYS,Qualys Inc. Common Stock
555,5009404310.0,KRG,Kite Realty Group Trust Common Stock
556,4999235391.0,MWA,MUELLER WATER PRODUCTS Common Stock
557,4992538757.0,NEOG,Neogen Corporation Common Stock
558,4945023210.0,LAZ,Lazard LTD. Lazard LTD. Class A Common Stock
559,4942842213.0,BROS,Dutch Bros Inc. Class A Common Stock
560,4933775397.0,WING,Wingstop Inc. Common Stock
561,4908898107.0,TRNO,Terreno Realty Corporation Common Stock
562,4895562839.0,HOMB,Home BancShares Inc. Common Stock
563,4884621953.0,MTSI,MACOM Technology Solutions Holdings Inc. Common Stock
564,4865440442.0,SLGN,Silgan Holdings Inc. Common Stock
565,4850510647.0,ORA,Ormat Technologies Inc. Common Stock
566,4835241561.0,MTG,MGIC Investment Corporation Common Stock
567,4832241089.0,JHG,Janus Henderson Group plc Ordinary Shares
568,4828879222.0,SGRY,Surgery Partners Inc. Common Stock
569,4820717893.0,NSIT,Insight Enterprises Inc. Common Stock
570,4806871829.0,COLM,Columbia Sportswear Company Common Stock
571,4802507644.0,AGI,Alamos Gold Inc. Class A Common Shares
572,4796879583.0,FLNC,Fluence Energy Inc. Class A Common Stock
573,4790229219.0,ALKS,Alkermes plc Ordinary Shares
574,4786827398.0,VNT,Vontier Corporation Common Stock 
575,4778701266.0,CERE,Cerevel Therapeutics Holdings Inc. Common Stock
576,4757122616.0,BMI,Badger Meter Inc. Common Stock
577,4752775761.0,PWSC,PowerSchool Holdings Inc. Class A Common Stock
578,4737284459.0,ABG,Asbury Automotive Group Inc Common Stock
579,4736404982.0,EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066
580,4734413795.0,BRBR,BellRing Brands Inc. Common Stock 
581,4727387056.0,EXLS,ExlService Holdings Inc. Common Stock
582,4722641616.0,ACAD,ACADIA Pharmaceuticals Inc. Common Stock
583,4718972332.0,LYFT,Lyft Inc. Class A Common Stock
584,4701807833.0,HAE,Haemonetics Corporation Common Stock
585,4686293448.0,UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058
586,4682488938.0,MGY,Magnolia Oil & Gas Corporation Class A Common Stock
587,4682296732.0,HLNE,Hamilton Lane Incorporated Class A Common Stock
588,4681735000.0,AXS,Axis Capital Holdings Limited Common Stock
589,4673227624.0,SLAB,Silicon Laboratories Inc. Common Stock
590,4671360442.0,AZEK,The AZEK Company Inc. Class A Common Stock
591,4665822772.0,PYCR,Paycor HCM Inc. Common Stock
592,4639525215.0,TRTN,Triton International Limited Common Shares
593,4636107588.0,COLB,Columbia Banking System Inc. Common Stock
594,4626012468.0,AL,Air Lease Corporation Class A Common Stock
595,4626002700.0,PDI,PIMCO Dynamic Income Fund Common Stock
596,4625331184.0,TDOC,Teladoc Health Inc. Common Stock
597,4600027241.0,FOXF,Fox Factory Holding Corp. Common Stock
598,4562408045.0,SUN,Sunoco LP Common Units representing limited partner interests
599,4547588544.0,AEIS,Advanced Energy Industries Inc. Common Stock
600,4520580096.0,S,SentinelOne Inc. Class A Common Stock
601,4516806022.0,FN,Fabrinet Ordinary Shares
602,4490617725.0,CRSP,CRISPR Therapeutics AG Common Shares
603,4487924173.0,ASO,Academy Sports and Outdoors Inc. Common Stock
604,4483876552.0,BOX,Box Inc. Class A Common Stock
605,4479862337.0,SHLS,Shoals Technologies Group Inc. Class A Common Stock
606,4474780390.0,ETRN,Equitrans Midstream Corporation Common Stock 
607,4469824015.0,EVO,Evotec SE American Depositary Shares
608,4469563241.0,CRUS,Cirrus Logic Inc. Common Stock
609,4461458626.0,AI,C3.ai Inc. Class A Common Stock
610,4432678182.0,ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066
611,4429715261.0,OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock
612,4418413355.0,LTHM,Livent Corporation Common Stock
613,4416004002.0,ACT,Enact Holdings Inc. Common Stock
614,4412894579.0,IMGN,ImmunoGen Inc. Common Stock
615,4400858583.0,SYNH,Syneos Health Inc. Class A Common Stock
616,4392976776.0,OGS,ONE Gas Inc. Common Stock
617,4389486922.0,EEFT,Euronet Worldwide Inc. Common Stock
618,4377118167.0,KBH,KB Home Common Stock
619,4376107093.0,PCVX,Vaxcyte Inc. Common Stock
620,4367902404.0,ENS,EnerSys Common Stock
621,4351178995.0,CPRI,Capri Holdings Limited Ordinary Shares
622,4348797766.0,SQSP,Squarespace Inc. Class A Common Stock
623,4338696637.0,FCFS,FirstCash Holdings Inc. Common Stock
624,4333408506.0,VNOM,Viper Energy Partners LP Common Unit
625,4330284403.0,PLTK,Playtika Holding Corp. Common Stock
626,4324730569.0,DRVN,Driven Brands Holdings Inc. Common Stock
627,4288756349.0,DOCN,DigitalOcean Holdings Inc. Common Stock
628,4282012930.0,ICUI,ICU Medical Inc. Common Stock
629,4278916064.0,SUM,Summit Materials Inc. Class A Common Stock
630,4262116653.0,BRZE,Braze Inc. Class A Common Stock
631,4231493959.0,PEGA,Pegasystems Inc. Common Stock
632,4214944497.0,IBP,Installed Building Products Inc. Common Stock
633,4187363220.0,CWEN,Clearway Energy Inc. Class C Common Stock
634,4169077837.0,AEL,American Equity Investment Life Holding Company Common Stock
635,4167800000.0,LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share
636,4165992618.0,KRC,Kilroy Realty Corporation Common Stock
637,4161462362.0,SEB,Seaboard Corporation Common Stock
638,4154003328.0,CWST,Casella Waste Systems Inc. Class A Common Stock
639,4149014263.0,DISH,DISH Network Corporation Class A Common Stock
640,4127030537.0,CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock
641,4106606599.0,FOCS,Focus Financial Partners Inc. Class A Common Stock
642,4094960500.0,TSEM,Tower Semiconductor Ltd. Ordinary Shares
643,4094689909.0,ATHM,Autohome Inc. American Depositary Shares each representing four class A ordinary shares.
644,4065002753.0,ESAB,ESAB Corporation Common Stock
645,4057407000.0,PECO,Phillips Edison & Company Inc. Common Stock
646,4035390862.0,BCC,Boise Cascade L.L.C. Common Stock
647,4034372081.0,CABO,Cable One Inc. Common Stock
648,4011509392.0,TFSL,TFS Financial Corporation Common Stock
649,4010639447.0,SFM,Sprouts Farmers Market Inc. Common Stock
650,3996063252.0,BLKB,Blackbaud Inc. Common Stock
651,3989331089.0,GH,Guardant Health Inc. Common Stock
652,3977471106.0,ADNT,Adient plc Ordinary Shares 
653,3963177795.0,SMG,Scotts Miracle-Gro Company (The) Common Stock
654,3959926577.0,SRCL,Stericycle Inc. Common Stock
655,3952164862.0,RUN,Sunrun Inc. Common Stock
656,3932411065.0,WHD,Cactus Inc. Class A Common Stock
657,3893665200.0,BSM,Black Stone Minerals L.P. Common units representing limited partner interests
658,3884840000.0,ASGN,ASGN Incorporated Common Stock
659,3883510100.0,STNE,StoneCo Ltd. Class A Common Shares
660,3869838472.0,PENN,PENN Entertainment Inc. Common Stock
661,3861692059.0,FOLD,Amicus Therapeutics Inc. Common Stock
662,3850477082.0,GOLF,Acushnet Holdings Corp. Common Stock
663,3843178330.0,RNG,RingCentral Inc. Class A Common Stock
664,3833878707.0,PGNY,Progyny Inc. Common Stock
665,3830151758.0,DNLI,Denali Therapeutics Inc. Common Stock
666,3822209500.0,EPRT,Essential Properties Realty Trust Inc. Common Stock
667,3817621077.0,SEM,Select Medical Holdings Corporation Common Stock
668,3816698816.0,BPMC,Blueprint Medicines Corporation Common Stock
669,3814315362.0,LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES
670,3799258712.0,PFSI,PennyMac Financial Services Inc. Common Stock
671,3784325947.0,IRT,Independence Realty Trust Inc. Common Stock
672,3758607943.0,MDGL,Madrigal Pharmaceuticals Inc. Common Stock
673,3733651828.0,NTLA,Intellia Therapeutics Inc. Common Stock
674,3731386957.0,FLYW,Flywire Corporation Voting Common Stock
675,3728953396.0,APLS,Apellis Pharmaceuticals Inc. Common Stock
676,3710056792.0,MANU,Manchester United Ltd. Class A Ordinary Shares
677,3709474728.0,CRC,California Resources Corporation Common Stock
678,3680733634.0,GKOS,Glaukos Corporation Common Stock
679,3670372169.0,CVI,CVR Energy Inc. Common Stock
680,3650345431.0,CNMD,CONMED Corporation Common Stock
681,3649239060.0,ACA,Arcosa Inc. Common Stock 
682,3644462282.0,YETI,YETI Holdings Inc. Common Stock
683,3644261984.0,NNI,Nelnet Inc. Common Stock
684,3639815491.0,CXM,Sprinklr Inc. Class A Common Stock
685,3630565434.0,APPN,Appian Corporation Class A Common Stock
686,3620255390.0,BE,Bloom Energy Corporation Class A Common Stock
687,3604437778.0,IONQ,IonQ Inc. Common Stock
688,3597103012.0,WB,Weibo Corporation American Depositary Share
689,3592744441.0,GPI,Group 1 Automotive Inc. Common Stock
690,3559549500.0,INMD,InMode Ltd. Ordinary Shares
691,3552440922.0,NVCR,NovoCure Limited Ordinary Shares
692,3548595268.0,AGO,Assured Guaranty Ltd. Common Stock
693,3538256242.0,APLE,Apple Hospitality REIT Inc. Common Shares
694,3532560000.0,NVMI,Nova Ltd. Ordinary Shares
695,3516539846.0,LTH,Life Time Group Holdings Inc. Common Stock
696,3513887133.0,EXTR,Extreme Networks Inc. Common Stock
697,3513548492.0,SDGR,Schrodinger Inc. Common Stock
698,3512251768.0,HCXY,Hercules Capital Inc. 6.25% Notes due 2033
699,3502374359.0,YOU,Clear Secure Inc. Class A Common Stock
700,3487988411.0,SYNA,Synaptics Incorporated Common Stock $0.001 Par Value
701,3483732966.0,SANM,Sanmina Corporation Common Stock
702,3482219138.0,AUR,Aurora Innovation Inc. Class A Common Stock
703,3480618991.0,DOC,Physicians Realty Trust Common Shares of Beneficial Interest
704,3476207573.0,ITRI,Itron Inc. Common Stock
705,3439862021.0,LFST,LifeStance Health Group Inc. Common Stock
706,3428340399.0,AXSM,Axsome Therapeutics Inc. Common Stock
707,3425429777.0,BL,BlackLine Inc. Common Stock
708,3425122086.0,CVLT,Commvault Systems Inc. Common Stock
709,3402131522.0,LCII,LCI Industries
710,3401327240.0,MAIN,Main Street Capital Corporation Common Stock
711,3398496352.0,RKLB,Rocket Lab USA Inc. Common Stock
712,3388186303.0,FRPT,Freshpet Inc. Common Stock
713,3386841600.0,CPA,Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock
714,3383321951.0,MC,Moelis & Company Class A Common Stock
715,3377842519.0,NOG,Northern Oil and Gas Inc. Common Stock
